% channel_1000_DNS_196x160x196_MTF-mtf270_task2
% dt=8.177E-04
%
% node 1: j=10, y=  4.627762402457282E-003, yplus=4.6
% node 2: j=20, y=  1.441392271941726E-002, yplus=14
% node 3: j=40, y=  6.726684638316566E-002, yplus=67
% node 4: j=60, y=  0.253501789943420,      yplus=253
%
%     u1          v1         u2          v2          u3          v3          u4          v4
  2.660630E+00   6.862500E-02   7.943809E+00   6.549296E-01   1.508503E+01  -3.748784E-01   1.696731E+01   7.539320E-01
  2.609593E+00   5.729366E-02   8.058768E+00   5.956552E-01   1.462820E+01  -2.661242E-01   1.683419E+01   8.208279E-01
  2.576015E+00   4.346049E-02   8.172568E+00   5.223319E-01   1.403260E+01  -1.187713E-01   1.672151E+01   8.791112E-01
  2.558267E+00   2.677460E-02   8.305187E+00   4.450511E-01   1.339437E+01   1.824571E-02   1.663542E+01   9.177424E-01
  2.556089E+00   8.272025E-03   8.470729E+00   3.749095E-01   1.284347E+01   1.075893E-01   1.658419E+01   9.278135E-01
  2.570237E+00  -8.618848E-03   8.673716E+00   3.215960E-01   1.249482E+01   1.382266E-01   1.657707E+01   9.029913E-01
  2.601676E+00  -1.923572E-02   8.906023E+00   2.902961E-01   1.239984E+01   1.262281E-01   1.662280E+01   8.392410E-01
  2.650308E+00  -2.036931E-02   9.145327E+00   2.796724E-01   1.253872E+01   1.028223E-01   1.672823E+01   7.346846E-01
  2.713681E+00  -1.249619E-02   9.357091E+00   2.826532E-01   1.285421E+01   9.993115E-02   1.689712E+01   5.899296E-01
  2.786372E+00   3.004579E-04   9.501760E+00   2.897975E-01   1.329044E+01   1.415368E-01   1.712923E+01   4.084138E-01
  2.860510E+00   1.281082E-02   9.546067E+00   2.929560E-01   1.381065E+01   2.369207E-01   1.741932E+01   1.961395E-01
  2.927249E+00   2.167460E-02   9.473933E+00   2.870668E-01   1.439662E+01   3.731808E-01   1.775598E+01  -3.915568E-02
  2.978536E+00   2.660115E-02   9.291561E+00   2.700475E-01   1.504188E+01   5.144829E-01   1.812031E+01  -2.885701E-01
  3.008554E+00   2.921855E-02   9.024241E+00   2.423252E-01   1.574423E+01   6.136681E-01   1.848512E+01  -5.416036E-01
  3.014593E+00   3.094747E-02   8.707002E+00   2.069164E-01   1.649710E+01   6.315568E-01   1.881631E+01  -7.850113E-01
  2.997356E+00   3.184806E-02   8.374173E+00   1.694448E-01   1.727970E+01   5.537359E-01   1.907722E+01  -1.002270E+00
  2.960777E+00   3.120239E-02   8.052431E+00   1.371886E-01   1.804928E+01   3.960952E-01   1.923541E+01  -1.174915E+00
  2.911352E+00   2.895863E-02   7.759022E+00   1.172479E-01   1.874065E+01   1.967414E-01   1.926951E+01  -1.285785E+00
  2.856977E+00   2.653639E-02   7.503845E+00   1.146333E-01   1.927613E+01   9.689959E-04   1.917341E+01  -1.322944E+00
  2.805397E+00   2.622770E-02   7.292925E+00   1.308187E-01   1.958470E+01  -1.500448E-01   1.895653E+01  -1.282743E+00
  2.762571E+00   2.969869E-02   7.131299E+00   1.629686E-01   1.962368E+01  -2.229170E-01   1.864146E+01  -1.171246E+00
  2.731601E+00   3.680173E-02   7.024578E+00   2.042554E-01   1.939462E+01  -1.932633E-01   1.826049E+01  -1.003985E+00
  2.712914E+00   4.557036E-02   6.979443E+00   2.456073E-01   1.894577E+01  -4.948212E-02   1.785240E+01  -8.040391E-01
  2.705792E+00   5.326311E-02   7.003694E+00   2.783020E-01   1.835894E+01   2.022352E-01   1.745897E+01  -5.981741E-01
  2.710472E+00   5.750813E-02   7.106396E+00   2.960390E-01   1.772639E+01   5.356714E-01   1.711988E+01  -4.111972E-01
  2.729479E+00   5.667257E-02   7.298247E+00   2.955890E-01   1.712858E+01   9.069144E-01   1.686587E+01  -2.601741E-01
  2.767318E+00   4.947284E-02   7.591882E+00   2.763880E-01   1.662088E+01   1.261401E+00   1.671182E+01  -1.512838E-01
  2.828766E+00   3.469374E-02   8.001504E+00   2.402131E-01   1.623011E+01   1.545278E+00   1.665331E+01  -8.134535E-02
  2.916907E+00   1.179516E-02   8.541118E+00   1.915656E-01   1.595807E+01   1.718143E+00   1.666998E+01  -4.324505E-02
  3.032065E+00  -1.782401E-02   9.220746E+00   1.381678E-01   1.578830E+01   1.761168E+00   1.673502E+01  -3.168123E-02
  3.172037E+00  -5.006832E-02   1.004069E+01   9.030136E-02   1.569405E+01   1.675703E+00   1.682655E+01  -4.539181E-02
  3.333348E+00  -7.894072E-02   1.098508E+01   5.835651E-02   1.564492E+01   1.473675E+00   1.693487E+01  -8.472705E-02
  3.512868E+00  -9.879175E-02   1.201728E+01   4.937532E-02   1.561105E+01   1.167611E+00   1.706209E+01  -1.467834E-01
  3.709101E+00  -1.066980E-01   1.307984E+01   6.432035E-02   1.556582E+01   7.689187E-01   1.721564E+01  -2.216208E-01
  3.922561E+00  -1.033717E-01   1.410015E+01   9.756505E-02   1.548942E+01   2.963821E-01   1.739994E+01  -2.917805E-01
  4.155071E+00  -9.202417E-02   1.500087E+01   1.388819E-01   1.537354E+01  -2.124365E-01   1.761075E+01  -3.350538E-01
  4.408208E+00  -7.619287E-02   1.571254E+01   1.766755E-01   1.522466E+01  -6.981091E-01   1.783396E+01  -3.290527E-01
  4.681447E+00  -5.829948E-02   1.618561E+01   2.004754E-01   1.506342E+01  -1.090407E+00   1.804785E+01  -2.559627E-01
  4.970524E+00  -3.984991E-02   1.639942E+01   2.018111E-01   1.491890E+01  -1.329488E+00   1.822720E+01  -1.061987E-01
  5.266522E+00  -2.253427E-02   1.636539E+01   1.745998E-01   1.481775E+01  -1.386064E+00   1.834782E+01   1.199039E-01
  5.556265E+00  -8.699961E-03   1.612317E+01   1.162668E-01   1.477070E+01  -1.268722E+00   1.839077E+01   4.126136E-01
  5.824512E+00  -4.746132E-04   1.572907E+01   2.848840E-02   1.476677E+01  -1.014947E+00   1.834613E+01   7.549922E-01
  6.057623E+00   1.697825E-03   1.523921E+01  -8.419440E-02   1.478400E+01  -6.746939E-01   1.821528E+01   1.125733E+00
  6.247260E+00  -3.480256E-04   1.469527E+01  -2.160598E-01   1.481000E+01  -2.973160E-01   1.801136E+01   1.501857E+00
  6.392188E+00  -3.504700E-03   1.412411E+01  -3.580691E-01   1.485353E+01   7.548590E-02   1.775753E+01   1.861097E+00
  6.497195E+00  -5.278209E-03   1.355395E+01  -4.926934E-01   1.493693E+01   4.129353E-01   1.748402E+01   2.184067E+00
  6.569730E+00  -5.004737E-03   1.303375E+01  -5.930729E-01   1.507737E+01   6.956773E-01   1.722511E+01   2.455986E+00
  6.616130E+00  -3.485907E-03   1.263271E+01  -6.323048E-01   1.527242E+01   9.132228E-01   1.701661E+01   2.667364E+00
  6.639299E+00  -1.659200E-03   1.241009E+01  -5.982285E-01   1.549965E+01   1.059276E+00   1.689314E+01   2.813254E+00
  6.638569E+00   3.120685E-04   1.237564E+01  -5.004218E-01   1.572816E+01   1.127561E+00   1.688406E+01   2.891393E+00
  6.610943E+00   2.949788E-03   1.247638E+01  -3.622487E-01   1.593343E+01   1.110381E+00   1.700753E+01   2.900264E+00
  6.552319E+00   6.981473E-03   1.262078E+01  -2.067436E-01   1.610830E+01   9.998844E-01   1.726363E+01   2.838114E+00
  6.458051E+00   1.313220E-02   1.271634E+01  -4.912223E-02   1.626769E+01   7.904200E-01   1.762952E+01   2.703399E+00
  6.323484E+00   2.207545E-02   1.269509E+01   1.024276E-01   1.644670E+01   4.811256E-01   1.805993E+01   2.496266E+00
  6.145515E+00   3.419270E-02   1.252250E+01   2.439208E-01   1.669160E+01   7.964931E-02   1.849542E+01   2.220078E+00
  5.925262E+00   4.926832E-02   1.219790E+01   3.741950E-01   1.704359E+01  -3.922454E-01   1.887708E+01   1.882217E+00
  5.670707E+00   6.639915E-02   1.175180E+01   4.933539E-01   1.751792E+01  -8.941506E-01   1.916269E+01   1.494260E+00
  5.397705E+00   8.395093E-02   1.124083E+01   5.993721E-01   1.808445E+01  -1.370311E+00   1.933765E+01   1.072295E+00
  5.128374E+00   9.933957E-02   1.073887E+01   6.852361E-01   1.866007E+01  -1.763748E+00   1.941604E+01   6.377498E-01
  4.887061E+00   1.091886E-01   1.032401E+01   7.409353E-01   1.912480E+01  -2.032736E+00   1.943206E+01   2.177547E-01
  4.695136E+00   1.108011E-01   1.006284E+01   7.610509E-01   1.936344E+01  -2.157007E+00   1.942567E+01  -1.566032E-01
  4.566288E+00   1.047629E-01   9.994227E+00   7.527718E-01   1.931211E+01  -2.133132E+00   1.942748E+01  -4.546128E-01
  4.503561E+00   9.680202E-02   1.011529E+01   7.361884E-01   1.897868E+01  -1.969891E+00   1.944764E+01  -6.514012E-01
  4.498650E+00   9.678544E-02   1.037678E+01   7.326967E-01   1.842574E+01  -1.689711E+00   1.947325E+01  -7.324383E-01
  4.533702E+00   1.145149E-01   1.069765E+01   7.502788E-01   1.773618E+01  -1.331841E+00   1.947600E+01  -6.962178E-01
  4.585788E+00   1.544173E-01   1.099080E+01   7.852427E-01   1.698903E+01  -9.505417E-01   1.942627E+01  -5.552537E-01
  4.633612E+00   2.123644E-01   1.117813E+01   8.440220E-01   1.625515E+01  -6.053956E-01   1.930622E+01  -3.349826E-01
  4.664398E+00   2.766207E-01   1.120068E+01   9.515252E-01   1.559989E+01  -3.446689E-01   1.911593E+01  -6.961398E-02
  4.677969E+00   3.320753E-01   1.104578E+01   1.110784E+00   1.507571E+01  -1.862492E-01   1.887179E+01   2.047809E-01
  4.686101E+00   3.654868E-01   1.076766E+01   1.261378E+00   1.470308E+01  -1.053403E-01   1.859998E+01   4.575855E-01
  4.707023E+00   3.711145E-01   1.046216E+01   1.325527E+00   1.445543E+01  -3.932684E-02   1.832874E+01   6.683760E-01
  4.756028E+00   3.555563E-01   1.022164E+01   1.287070E+00   1.426628E+01   8.712833E-02   1.808207E+01   8.275632E-01
  4.836752E+00   3.348219E-01   1.011151E+01   1.191170E+00   1.406076E+01   3.265773E-01   1.787600E+01   9.337154E-01
  4.939624E+00   3.193573E-01   1.016342E+01   1.086323E+00   1.379537E+01   6.814702E-01   1.771699E+01   9.897990E-01
  5.047753E+00   3.014234E-01   1.037196E+01   9.938720E-01   1.348344E+01   1.100828E+00   1.760228E+01   1.000498E+00
  5.144169E+00   2.647692E-01   1.069484E+01   9.187304E-01   1.319165E+01   1.503961E+00   1.752209E+01   9.716018E-01
  5.215883E+00   2.078088E-01   1.106111E+01   8.603925E-01   1.300577E+01   1.818648E+00   1.746443E+01   9.111503E-01
  5.254863E+00   1.505499E-01   1.138822E+01   8.099675E-01   1.298167E+01   2.008033E+00   1.742212E+01   8.312975E-01
  5.257414E+00   1.168969E-01   1.160158E+01   7.522916E-01   1.312020E+01   2.064579E+00   1.739960E+01   7.496523E-01
  5.222578E+00   1.133255E-01   1.164899E+01   6.802037E-01   1.339874E+01   1.983501E+00   1.741501E+01   6.888439E-01
  5.149986E+00   1.254933E-01   1.150671E+01   6.033729E-01   1.382946E+01   1.754964E+00   1.749335E+01   6.731008E-01
  5.037932E+00   1.336554E-01   1.117761E+01   5.388762E-01   1.446653E+01   1.389236E+00   1.765161E+01   7.213531E-01
  4.882623E+00   1.301930E-01   1.068403E+01   4.943620E-01   1.533744E+01   9.433213E-01   1.788313E+01   8.384034E-01
  4.679547E+00   1.230950E-01   1.005892E+01   4.632636E-01   1.636733E+01   5.099991E-01   1.815165E+01   1.008244E+00
  4.426890E+00   1.247452E-01   9.338525E+00   4.362390E-01   1.737707E+01   1.702404E-01   1.840084E+01   1.194011E+00
  4.129307E+00   1.390555E-01   8.559190E+00   4.141888E-01   1.815953E+01  -4.792485E-02   1.857579E+01   1.345831E+00
  3.799625E+00   1.590640E-01   7.758499E+00   4.085226E-01   1.857612E+01  -1.695655E-01   1.864518E+01   1.413325E+00
  3.457295E+00   1.751087E-01   6.979107E+00   4.321505E-01   1.862092E+01  -2.419870E-01   1.861343E+01   1.357733E+00
  3.124694E+00   1.841500E-01   6.270401E+00   4.949818E-01   1.843179E+01  -3.044841E-01   1.851763E+01   1.160260E+00
  2.823634E+00   1.918260E-01   5.681430E+00   6.059602E-01   1.823954E+01  -3.775505E-01   1.841205E+01   8.257223E-01
  2.573547E+00   2.064396E-01   5.243561E+00   7.699510E-01   1.826145E+01  -4.710252E-01   1.834834E+01   3.816688E-01
  2.390853E+00   2.302862E-01   4.955720E+00   9.757490E-01   1.859541E+01  -5.964019E-01   1.836002E+01  -1.268991E-01
  2.287852E+00   2.551792E-01   4.791587E+00   1.187393E+00   1.918938E+01  -7.670671E-01   1.845493E+01  -6.465851E-01
  2.270068E+00   2.661425E-01   4.728433E+00   1.350469E+00   1.989375E+01  -9.899073E-01   1.861497E+01  -1.126594E+00
  2.332918E+00   2.512315E-01   4.770102E+00   1.412789E+00   2.053458E+01  -1.263620E+00   1.880104E+01  -1.529041E+00
  2.460385E+00   2.101852E-01   4.940967E+00   1.349216E+00   2.096330E+01  -1.581819E+00   1.896263E+01  -1.836262E+00
  2.628099E+00   1.553846E-01   5.260714E+00   1.175953E+00   2.108670E+01  -1.928634E+00   1.905246E+01  -2.053187E+00
  2.810380E+00   1.047563E-01   5.725981E+00   9.426995E-01   2.088517E+01  -2.269363E+00   1.904369E+01  -2.202847E+00
  2.987750E+00   7.167752E-02   6.308992E+00   7.050482E-01   2.040810E+01  -2.550424E+00   1.894298E+01  -2.314529E+00
  3.151021E+00   5.818696E-02   6.967315E+00   4.960094E-01   1.973960E+01  -2.716322E+00   1.879113E+01  -2.408482E+00
  3.300562E+00   5.522053E-02   7.657971E+00   3.165893E-01   1.895530E+01  -2.734839E+00   1.864881E+01  -2.485543E+00
  3.442062E+00   4.867217E-02   8.351150E+00   1.479129E-01   1.810677E+01  -2.609747E+00   1.857415E+01  -2.528891E+00
  3.581186E+00   2.669209E-02   9.037397E+00  -2.781764E-02   1.724471E+01  -2.371432E+00   1.860480E+01  -2.517017E+00
  3.718966E+00  -1.523141E-02   9.721276E+00  -2.097095E-01   1.644654E+01  -2.061824E+00   1.875245E+01  -2.438722E+00
  3.849104E+00  -7.178602E-02   1.039995E+01  -3.714462E-01   1.580918E+01  -1.728639E+00   1.900723E+01  -2.300232E+00
  3.958074E+00  -1.275268E-01   1.103991E+01  -4.710588E-01   1.540807E+01  -1.418491E+00   1.934410E+01  -2.121275E+00
  4.028357E+00  -1.600042E-01   1.157542E+01  -4.734637E-01   1.525625E+01  -1.160679E+00   1.972637E+01  -1.924429E+00
  4.044248E+00  -1.484803E-01   1.193024E+01  -3.710004E-01   1.529615E+01  -9.559188E-01   2.010801E+01  -1.724981E+00
  3.999072E+00  -8.673105E-02   1.203442E+01  -1.917145E-01   1.542803E+01  -7.831022E-01   2.043932E+01  -1.526598E+00
  3.901381E+00   8.790884E-03   1.183767E+01   7.510929E-03   1.555288E+01  -6.197778E-01   2.067643E+01  -1.323789E+00
  3.775773E+00   1.050219E-01   1.135604E+01   1.649848E-01   1.560596E+01  -4.624686E-01   2.079087E+01  -1.108379E+00
  3.655300E+00   1.706667E-01   1.073769E+01   2.468183E-01   1.557043E+01  -3.332359E-01   2.077459E+01  -8.760036E-01
  3.568590E+00   1.927873E-01   1.026890E+01   2.674099E-01   1.547092E+01  -2.674973E-01   2.063895E+01  -6.301951E-01
  3.529569E+00   1.791674E-01   1.026213E+01   2.776688E-01   1.535313E+01  -2.917670E-01   2.041041E+01  -3.840339E-01
  3.535932E+00   1.473256E-01   1.086150E+01   3.186246E-01   1.526091E+01  -4.076323E-01   2.012591E+01  -1.602419E-01
  3.576246E+00   1.112928E-01   1.192377E+01   3.807983E-01   1.522258E+01  -5.924503E-01   1.982899E+01   1.048503E-02
  3.639879E+00   7.594699E-02   1.311565E+01   4.202036E-01   1.525120E+01  -8.139500E-01   1.956488E+01   9.469213E-02
  3.722589E+00   4.083595E-02   1.413359E+01   4.088710E-01   1.535345E+01  -1.046845E+00   1.937299E+01   6.615942E-02
  3.824296E+00   8.263136E-03   1.482589E+01   3.543466E-01   1.553663E+01  -1.279580E+00   1.927767E+01  -8.165941E-02
  3.941931E+00  -1.284447E-02   1.516641E+01   2.803606E-01   1.580591E+01  -1.506797E+00   1.928078E+01  -3.269557E-01
  4.064824E+00  -1.234552E-02   1.518787E+01   2.042350E-01   1.615251E+01  -1.714346E+00   1.936044E+01  -6.206027E-01
  4.178117E+00   1.056745E-02   1.494304E+01   1.288429E-01   1.654183E+01  -1.871461E+00   1.947698E+01  -8.975340E-01
  4.271372E+00   4.245594E-02   1.449152E+01   4.951758E-02   1.691321E+01  -1.940182E+00   1.958408E+01  -1.093025E+00
  4.343782E+00   6.302685E-02   1.390048E+01  -3.057284E-02   1.719636E+01  -1.896742E+00   1.964025E+01  -1.156699E+00
  4.401114E+00   6.001415E-02   1.325000E+01  -9.019560E-02   1.733629E+01  -1.747570E+00   1.961677E+01  -1.060233E+00
  4.447696E+00   3.956185E-02   1.262952E+01  -9.746023E-02   1.731089E+01  -1.526208E+00   1.950026E+01  -7.991680E-01
  4.480440E+00   2.306207E-02   1.211952E+01  -3.428315E-02   1.712999E+01  -1.273199E+00   1.929140E+01  -3.914989E-01
  4.489716E+00   3.142837E-02   1.177028E+01   8.173910E-02   1.682036E+01  -1.014489E+00   1.900255E+01   1.251590E-01
  4.466902E+00   6.835695E-02   1.159442E+01   2.029288E-01   1.641018E+01  -7.537018E-01   1.865654E+01   6.979287E-01
  4.413416E+00   1.168770E-01   1.157579E+01   2.837518E-01   1.592212E+01  -4.815646E-01   1.828631E+01   1.265488E+00
  4.344352E+00   1.531548E-01   1.168278E+01   3.080978E-01   1.537387E+01  -1.925669E-01   1.793325E+01   1.767289E+00
  4.283683E+00   1.655311E-01   1.187714E+01   2.871056E-01   1.478223E+01   1.044921E-01   1.764243E+01   2.153565E+00
  4.254416E+00   1.618216E-01   1.211987E+01   2.370824E-01   1.416967E+01   3.877252E-01   1.745503E+01   2.393876E+00
  4.270297E+00   1.596607E-01   1.237737E+01   1.628026E-01   1.357351E+01   6.307228E-01   1.739961E+01   2.482467E+00
  4.333394E+00   1.702588E-01   1.262779E+01   5.843642E-02   1.305418E+01   8.109018E-01   1.748484E+01   2.439471E+00
  4.437058E+00   1.903006E-01   1.286474E+01  -7.969850E-02   1.269332E+01   9.134593E-01   1.769571E+01   2.307077E+00
  4.570573E+00   2.075277E-01   1.309595E+01  -2.411055E-01   1.257366E+01   9.309312E-01   1.799505E+01   2.140076E+00
  4.722123E+00   2.127098E-01   1.333552E+01  -3.991360E-01   1.274529E+01   8.610463E-01   1.833066E+01   1.992087E+00
  4.879450E+00   2.062684E-01   1.359169E+01  -5.213812E-01   1.319719E+01   7.065131E-01   1.864586E+01   1.901445E+00
  5.030078E+00   1.948343E-01   1.385590E+01  -5.864820E-01   1.385377E+01   4.780304E-01   1.889070E+01   1.881757E+00
  5.163217E+00   1.831093E-01   1.410059E+01  -5.947110E-01   1.459831E+01   1.971960E-01   1.903160E+01   1.920094E+00
  5.273311E+00   1.694612E-01   1.428840E+01  -5.628014E-01   1.530729E+01  -1.054440E-01   1.905755E+01   1.982722E+00
  5.362867E+00   1.485078E-01   1.438713E+01  -5.086243E-01   1.587941E+01  -3.976169E-01   1.898076E+01   2.026165E+00
  5.441936E+00   1.173186E-01   1.438106E+01  -4.413993E-01   1.625400E+01  -6.530044E-01   1.883026E+01   2.010645E+00
  5.523850E+00   7.960537E-02   1.427413E+01  -3.644866E-01   1.642059E+01  -8.543174E-01   1.864077E+01   1.912686E+00
  5.619662E+00   4.452306E-02   1.408674E+01  -2.836045E-01   1.642017E+01  -9.912355E-01   1.844186E+01   1.733409E+00
  5.734712E+00   2.086522E-02   1.385022E+01  -2.106946E-01   1.633468E+01  -1.057191E+00   1.825260E+01   1.499377E+00
  5.868911E+00   1.103928E-02   1.360126E+01  -1.604369E-01   1.626185E+01  -1.049165E+00   1.808242E+01   1.254630E+00
  6.019422E+00   9.629392E-03   1.337645E+01  -1.428365E-01   1.628148E+01  -9.707650E-01   1.793471E+01   1.045916E+00
  6.182906E+00   7.718434E-03   1.320731E+01  -1.574685E-01   1.642815E+01  -8.352469E-01   1.780954E+01   9.065189E-01
  6.355758E+00  -5.664356E-04   1.311609E+01  -1.932052E-01   1.668447E+01  -6.650260E-01   1.770507E+01   8.449853E-01
  6.533078E+00  -1.443980E-02   1.311357E+01  -2.334136E-01   1.699524E+01  -4.869039E-01   1.761967E+01   8.426571E-01
  6.708199E+00  -2.827779E-02   1.319873E+01  -2.634704E-01   1.729140E+01  -3.249246E-01   1.755526E+01   8.600969E-01
  6.873615E+00  -3.687099E-02   1.335973E+01  -2.765612E-01   1.751036E+01  -1.939114E-01   1.752042E+01   8.495840E-01
  7.022421E+00  -3.952677E-02   1.357474E+01  -2.747281E-01   1.760684E+01  -9.629757E-02   1.753134E+01   7.693946E-01
  7.148902E+00  -3.983720E-02   1.381318E+01  -2.647593E-01   1.755626E+01  -2.345333E-02   1.760978E+01   5.954264E-01
  7.247938E+00  -4.188577E-02   1.403815E+01  -2.521781E-01   1.735632E+01   3.913547E-02   1.777796E+01   3.270040E-01
  7.314259E+00  -4.655856E-02   1.421140E+01  -2.382439E-01   1.703033E+01   1.050138E-01   1.805136E+01  -1.386472E-02
  7.342752E+00  -5.107141E-02   1.430007E+01  -2.220207E-01   1.663106E+01   1.808818E-01   1.843081E+01  -3.882302E-01
  7.329852E+00  -5.176756E-02   1.428335E+01  -2.046891E-01   1.623872E+01   2.639694E-01   1.889649E+01  -7.485855E-01
  7.274799E+00  -4.757396E-02   1.415615E+01  -1.913462E-01   1.594621E+01   3.438746E-01   1.940688E+01  -1.047953E+00
  7.179640E+00  -4.121618E-02   1.392788E+01  -1.882502E-01   1.583176E+01   4.075620E-01   1.990545E+01  -1.248007E+00
  7.048111E+00  -3.722321E-02   1.361741E+01  -1.978651E-01   1.593042E+01   4.435067E-01   2.033478E+01  -1.324362E+00
  6.884651E+00  -3.829913E-02   1.324714E+01  -2.159408E-01   1.622087E+01   4.423202E-01   2.065281E+01  -1.267706E+00
  6.694592E+00  -4.295517E-02   1.283939E+01  -2.329699E-01   1.663521E+01   3.962939E-01   2.084248E+01  -1.081494E+00
  6.485200E+00  -4.640433E-02   1.241584E+01  -2.391366E-01   1.708442E+01   3.018703E-01   2.090867E+01  -7.787798E-01
  6.266170E+00  -4.422704E-02   1.199881E+01  -2.299461E-01   1.748487E+01   1.645030E-01   2.086381E+01  -3.805564E-01
  6.048455E+00  -3.607161E-02   1.161183E+01  -2.092839E-01   1.777494E+01   1.321563E-03   2.071112E+01   8.424181E-02
  5.841811E+00  -2.642255E-02   1.127844E+01  -1.874060E-01   1.791965E+01  -1.615571E-01   2.043684E+01   5.786206E-01
  5.652723E+00  -2.163766E-02   1.101946E+01  -1.743652E-01   1.790744E+01  -2.960862E-01   2.001883E+01   1.058654E+00
  5.484211E+00  -2.546403E-02   1.085055E+01  -1.734558E-01   1.774500E+01  -3.801861E-01   1.944960E+01   1.475914E+00
  5.337427E+00  -3.650800E-02   1.078080E+01  -1.797595E-01   1.745434E+01  -4.030633E-01   1.876084E+01   1.780911E+00
  5.213360E+00  -4.944849E-02   1.081198E+01  -1.844113E-01   1.707309E+01  -3.663005E-01   1.803158E+01   1.928489E+00
  5.112953E+00  -5.874428E-02   1.093738E+01  -1.805997E-01   1.665463E+01  -2.811332E-01   1.736873E+01   1.886987E+00
  5.035628E+00  -6.189120E-02   1.114069E+01  -1.669474E-01   1.626334E+01  -1.635989E-01   1.686835E+01   1.650589E+00
  4.977984E+00  -6.006203E-02   1.139632E+01  -1.469631E-01   1.596250E+01  -2.950893E-02   1.658315E+01   1.249080E+00
  4.934434E+00  -5.620596E-02   1.167273E+01  -1.262555E-01   1.579758E+01   1.090115E-01   1.651726E+01   7.469760E-01
  4.899690E+00  -5.250885E-02   1.193791E+01  -1.099045E-01   1.578285E+01   2.442290E-01   1.664575E+01   2.292634E-01
  4.870972E+00  -4.920356E-02   1.216421E+01  -1.011725E-01   1.589889E+01   3.709309E-01   1.693844E+01  -2.206483E-01
  4.847835E+00  -4.524223E-02   1.233007E+01  -1.013110E-01   1.610223E+01   4.838968E-01   1.737101E+01  -5.415081E-01
  4.829629E+00  -3.975494E-02   1.241856E+01  -1.096099E-01   1.634176E+01   5.772213E-01   1.792166E+01  -7.061691E-01
  4.812951E+00  -3.285332E-02   1.241535E+01  -1.231084E-01   1.657400E+01   6.465260E-01   1.856209E+01  -7.219982E-01
  4.791703E+00  -2.523335E-02   1.230889E+01  -1.362396E-01   1.677291E+01   6.926937E-01   1.925076E+01  -6.212765E-01
  4.760027E+00  -1.719241E-02   1.209363E+01  -1.414678E-01   1.693345E+01   7.243862E-01   1.993102E+01  -4.470017E-01
  4.715722E+00  -8.130152E-03   1.177427E+01  -1.317393E-01   1.706912E+01   7.571146E-01   2.053440E+01  -2.409802E-01
  4.661099E+00   2.904910E-03   1.136785E+01  -1.040183E-01   1.720385E+01   8.084334E-01   2.098999E+01  -3.889447E-02
  4.600414E+00   1.604769E-02   1.090184E+01  -6.153683E-02   1.735929E+01   8.908985E-01   2.123976E+01   1.277118E-01
  4.536032E+00   2.988294E-02   1.040904E+01  -1.253187E-02   1.754145E+01   1.005757E+00   2.125622E+01   2.271570E-01
  4.466596E+00   4.191893E-02   9.921659E+00   3.433170E-02   1.773210E+01   1.140099E+00   2.105625E+01   2.274681E-01
  4.388655E+00   5.005039E-02   9.466845E+00   7.487975E-02   1.789034E+01   1.268340E+00   2.070495E+01   1.043644E-01
  4.300156E+00   5.393368E-02   9.064082E+00   1.112261E-01   1.796525E+01   1.356856E+00   2.030488E+01  -1.444022E-01
  4.202686E+00   5.521020E-02   8.723405E+00   1.492608E-01   1.791456E+01   1.370205E+00   1.997012E+01  -4.861860E-01
  4.100652E+00   5.636521E-02   8.444274E+00   1.936576E-01   1.771947E+01   1.278570E+00   1.979131E+01  -8.521729E-01
  3.998459E+00   5.898124E-02   8.216992E+00   2.436888E-01   1.738765E+01   1.065944E+00   1.980505E+01  -1.153570E+00
  3.898471E+00   6.252909E-02   8.028991E+00   2.923983E-01   1.694473E+01   7.362514E-01   1.998200E+01  -1.311154E+00
  3.801580E+00   6.445562E-02   7.875443E+00   3.295584E-01   1.642351E+01   3.139431E-01   2.023948E+01  -1.283942E+00
  3.709569E+00   6.150548E-02   7.769515E+00   3.466211E-01   1.586038E+01  -1.609766E-01   2.047321E+01  -1.081139E+00
  3.626724E+00   5.149362E-02   7.746211E+00   3.407132E-01   1.530002E+01  -6.401419E-01   2.059568E+01  -7.518780E-01
  3.558929E+00   3.455412E-02   7.856516E+00   3.152813E-01   1.480099E+01  -1.072996E+00   2.056554E+01  -3.614098E-01
  3.511032E+00   1.327089E-02   8.153358E+00   2.771942E-01   1.443420E+01  -1.410674E+00   2.039403E+01   3.115022E-02
  3.485129E+00  -8.277813E-03   8.674655E+00   2.326992E-01   1.426953E+01  -1.610136E+00   2.012628E+01   3.828841E-01
  3.481637E+00  -2.602582E-02   9.429560E+00   1.854254E-01   1.435085E+01  -1.643593E+00   1.981254E+01   6.641077E-01
  3.502334E+00  -3.725190E-02   1.039182E+01   1.373767E-01   1.467137E+01  -1.510805E+00   1.949140E+01   8.499901E-01
  3.552376E+00  -4.118645E-02   1.150032E+01   9.066863E-02   1.517108E+01  -1.242126E+00   1.919279E+01   9.167836E-01
  3.638989E+00  -3.878933E-02   1.266426E+01   4.732959E-02   1.576246E+01  -8.875888E-01   1.894864E+01   8.480467E-01
  3.767430E+00  -3.205782E-02   1.377119E+01   7.126836E-03   1.636253E+01  -5.027363E-01   1.879420E+01   6.476357E-01
  3.937404E+00  -2.337484E-02   1.469909E+01  -3.434939E-02   1.690758E+01  -1.406813E-01   1.875678E+01   3.496090E-01
